prim_track,nsegsum,shower_max,max_pid,shower_start
287052.0,4,1,1,10000
287053.0,2,1,1,10000
287055.0,8,2,36,36
287056.0,6,2,2,2
287057.0,13,3,3,1
287079.0,4,2,1,1
287080.0,4,1,1,10000
287081.0,2,1,1,10000
287083.0,4,1,1,10000
287119.0,6,2,1,1
287123.0,4,1,1,10000
287126.0,6,2,1,1
287145.0,4,1,1,10000
287146.0,4,1,1,10000
287147.0,5,2,20,20
287148.0,3,1,1,10000
287149.0,4,1,3,10000
287165.0,4,1,1,10000
287166.0,4,1,1,10000
287185.0,4,1,1,10000
287186.0,4,1,1,10000
287187.0,4,1,1,10000
287201.0,8,2,1,1
287202.0,6,2,2,2
287204.0,4,1,1,10000
287205.0,4,1,1,10000
287215.0,4,1,1,10000
287216.0,4,1,1,10000
287217.0,4,1,1,10000
287223.0,4,1,1,10000
287224.0,4,1,2,10000
287225.0,3,1,1,10000
287226.0,4,1,1,10000
287227.0,4,1,1,10000
287257.0,4,1,1,10000
287260.0,4,1,1,10000
287261.0,4,1,1,10000
287262.0,7,2,3,3
287263.0,3,1,1,10000
287276.0,4,1,1,10000
287277.0,3,1,1,10000
287287.0,8,2,1,1
287288.0,8,2,1,1
287289.0,4,1,1,10000
287290.0,4,1,1,10000
287291.0,4,1,1,10000
287314.0,4,1,1,10000
287315.0,4,1,1,10000
287335.0,4,1,1,10000
287336.0,4,1,1,10000
287348.0,7,2,1,1
287349.0,4,1,1,10000
287350.0,4,1,1,10000
287351.0,4,1,1,10000
287352.0,4,1,1,10000
287353.0,4,1,1,10000
287354.0,2,1,1,10000
287357.0,8,2,4,4
287385.0,4,1,1,10000
287386.0,3,1,1,10000
287389.0,4,1,1,10000
287391.0,8,2,1,1
287403.0,3,1,1,10000
287404.0,2,1,1,10000
287405.0,4,1,1,10000
287415.0,4,1,1,10000
287416.0,4,1,1,10000
287418.0,4,1,2,10000
287419.0,6,2,17,17
287421.0,6,2,15,15
287442.0,3,1,3,10000
287450.0,9,3,18,1
287451.0,8,2,1,1
287452.0,3,1,1,10000
287453.0,2,1,1,10000
287454.0,4,1,1,10000
287456.0,4,1,1,10000
287476.0,2,1,1,10000
287502.0,7,2,1,1
287504.0,5,2,1,1
287514.0,4,1,1,10000
287516.0,4,1,1,10000
287517.0,2,1,1,10000
287519.0,4,1,1,10000
287521.0,4,1,1,10000
287522.0,4,1,1,10000
287542.0,3,1,1,10000
287544.0,4,1,7,10000
287548.0,4,1,1,10000
287549.0,4,1,1,10000
287550.0,4,1,1,10000
287551.0,3,1,1,10000
287552.0,11,2,5,5
287557.0,6,2,1,1
287558.0,10,2,5,5
287559.0,4,1,1,10000
287560.0,4,1,1,10000
287583.0,6,2,19,19
287584.0,4,1,1,10000
287585.0,4,1,1,10000
287601.0,3,1,1,10000
287602.0,4,1,1,10000
287603.0,4,1,1,10000
287614.0,4,1,1,10000
287615.0,4,1,1,10000
287616.0,4,1,1,10000
287622.0,3,1,1,10000
287633.0,8,2,14,14
287634.0,2,1,1,10000
287637.0,4,1,1,10000
287638.0,4,1,1,10000
287639.0,9,2,8,8
287640.0,4,1,1,10000
287641.0,4,1,1,10000
287642.0,3,1,1,10000
287653.0,4,1,1,10000
287654.0,4,1,1,10000
287681.0,4,1,1,10000
287696.0,2,1,1,10000
287697.0,4,1,1,10000
287700.0,15,3,4,1
287702.0,11,3,1,1
287709.0,4,1,2,10000
287711.0,4,1,1,10000
287712.0,2,1,1,10000
287736.0,4,1,1,10000
287737.0,42,9,15,4
287739.0,6,2,22,22
287740.0,44,10,15,4
287748.0,3,1,1,10000
287749.0,4,1,1,10000
287750.0,9,2,12,12
287751.0,4,1,2,10000
287769.0,4,1,1,10000
287780.0,64,13,11,1
287781.0,4,1,1,10000
287783.0,4,1,1,10000
287785.0,4,1,1,10000
287800.0,4,1,1,10000
287801.0,4,1,1,10000
287803.0,2,1,1,10000
287816.0,4,1,2,10000
287817.0,10,2,11,11
287818.0,4,1,1,10000
287831.0,11,3,1,1
287837.0,4,1,1,10000
287838.0,9,2,20,20
287839.0,7,2,15,15
287856.0,4,1,1,10000
287864.0,4,1,1,10000
287865.0,4,1,1,10000
287866.0,4,1,1,10000
287867.0,4,1,1,10000
287872.0,10,2,18,18
287873.0,3,1,1,10000
287874.0,4,1,1,10000
287875.0,3,1,1,10000
287883.0,4,1,1,10000
287884.0,2,1,1,10000
287885.0,4,1,1,10000
287904.0,4,1,1,10000
287925.0,4,1,1,10000
287926.0,4,1,2,10000
287934.0,4,1,1,10000
287935.0,4,1,1,10000
287936.0,10,2,4,4
287937.0,4,1,1,10000
287938.0,4,1,1,10000
287939.0,4,1,1,10000
287941.0,3,1,2,10000
287942.0,2,1,1,10000
287943.0,4,1,1,10000
287945.0,4,1,1,10000
287962.0,7,2,1,1
287964.0,4,1,1,10000
287967.0,5,2,1,1
287969.0,3,1,1,10000
287971.0,7,2,1,1
287977.0,4,1,1,10000
287991.0,7,2,21,21
287992.0,4,1,1,10000
287993.0,4,1,1,10000
287994.0,4,1,1,10000
287995.0,4,1,1,10000
287997.0,9,2,44,44
288017.0,10,2,21,21
288018.0,4,1,1,10000
288020.0,4,1,1,10000
288034.0,4,1,1,10000
288035.0,4,1,1,10000
288036.0,2,1,1,10000
288037.0,4,1,1,10000
288041.0,4,1,1,10000
288056.0,7,2,1,1
288057.0,14,3,7,1
288058.0,9,2,2,2
288066.0,4,1,1,10000
288073.0,2,1,1,10000
288075.0,4,1,1,10000
288091.0,4,1,1,10000
288093.0,3,1,1,10000
288094.0,2,1,1,10000
288095.0,3,1,1,10000
288113.0,4,1,1,10000
288114.0,7,2,17,17
288119.0,3,1,1,10000
288121.0,2,1,3,10000
288125.0,4,1,2,10000
288127.0,4,1,1,10000
288132.0,4,1,1,10000
288142.0,4,1,1,10000
288148.0,4,1,1,10000
288160.0,4,1,3,10000
288161.0,4,1,1,10000
288178.0,9,2,37,37
288179.0,7,2,20,20
288181.0,8,2,5,5
288204.0,4,1,1,10000
288205.0,2,1,3,10000
288206.0,8,2,17,17
288207.0,4,1,1,10000
288208.0,2,1,1,10000
288209.0,7,2,1,1
288210.0,56,10,21,4
288211.0,12,4,15,15
288212.0,6,2,2,2
288213.0,4,1,1,10000
288214.0,4,1,1,10000
288230.0,7,2,6,6
288231.0,8,2,3,3
288232.0,3,1,1,10000
288233.0,3,1,1,10000
288234.0,8,2,3,3
288246.0,4,1,3,10000
288247.0,4,1,1,10000
288248.0,4,1,1,10000
288249.0,4,1,1,10000
288250.0,4,1,3,10000
288252.0,3,1,1,10000
288253.0,9,2,17,17
288255.0,3,1,1,10000
288256.0,4,1,3,10000
288281.0,8,2,1,1
288282.0,4,1,1,10000
288284.0,8,2,1,1
288310.0,4,1,1,10000
288311.0,3,1,1,10000
288318.0,3,1,1,10000
288320.0,4,1,1,10000
288341.0,4,1,1,10000
288342.0,4,1,1,10000
288343.0,3,1,1,10000
288362.0,4,1,1,10000
288365.0,4,1,1,10000
288380.0,4,1,1,10000
288381.0,4,1,2,10000
288383.0,4,1,1,10000
288414.0,4,1,1,10000
288415.0,4,1,1,10000
