evtID,trkID,segnum,PID,pdgID,X,Y,Z,TX,TY,E
100225,45175,7,34,-11,-3883.3408,25976.809,237019.5,-0.000121510915,-0.017032925,22.24656
100288,45441,4,32,-11,-14435.316,23968.123,234165.5,-0.011951647,-0.0090077175,1.236071
100288,45441,4,33,-11,-14449.913,23958.465,235592.5,-0.0058093434,0.0006255809,1.7193902
100288,45441,4,34,-11,-14462.333,23954.436,237019.5,-0.010357499,-0.004750178,1.7193902
100288,45441,4,35,-11,-14477.617,23942.002,238446.48,-0.012464992,-0.010795901,1.7193902
100301,53899,5,30,-11,-17661.023,24204.078,231311.5,0.0019858999,-0.0059806216,2.4906511
100301,53899,5,31,-11,-17659.535,24190.324,232738.5,0.0036813996,-0.010573279,2.4906511
100301,53899,5,32,-11,-17653.121,24181.12,234165.5,0.0071070855,-0.004565036,2.4906511
100301,53899,5,35,11,-17624.379,24158.22,238446.48,0.00851924,-0.006728544,14.371983
100301,53899,5,36,11,-17612.3,24142.232,239873.48,0.01074663,-0.013638717,14.371983
100301,44380,3,33,-11,-17642.771,24181.266,235592.5,0.0053837933,0.004531595,2.4906511
100301,44380,3,35,11,-17635.115,24196.223,238446.48,-0.00010243061,0.0017605159,1.4305048
100301,44380,3,37,-11,-17633.916,24184.158,241300.48,2.388823e-06,-0.0073944903,0.90958774
100598,106971,4,30,11,-14771.467,16271.525,231311.5,0.002193989,3.7213656e-05,1.7357526
100598,106971,4,31,11,-14769.851,16274.475,232738.5,-0.0006474562,0.012011387,1.7357526
100598,106971,4,32,11,-14762.211,16297.0625,234165.5,0.009547751,0.013862472,1.7357526
100598,106971,4,34,11,-14742.107,16324.258,237019.5,0.008632437,0.003078868,1.7357526
100826,137759,4,31,-11,-15009.631,25193.594,232738.5,-0.003328626,-0.006180799,2.0603774
100826,137759,4,32,-11,-15010.492,25189.209,234165.5,-0.0038334003,-0.0013980967,2.0603774
100826,137759,4,33,-11,-15009.682,25187.713,235592.5,0.00186374,0.0015137806,2.0603774
100826,137759,4,34,-11,-15004.799,25197.146,237019.5,0.009689367,0.008603678,0.3984696
100852,142024,4,31,11,-7976.155,26542.139,232738.5,-0.0074355514,0.004987327,1.8478963
100852,142024,4,32,-11,-7977.624,26542.586,234165.5,-0.0016473475,-0.0006590139,1.3987279
100852,142024,4,33,-11,-7980.0366,26541.508,235592.5,-0.00197302,-0.002393915,1.3987279
100852,142024,4,36,11,-7996.4736,26533.248,239873.48,-0.006552346,-0.0030947921,0.3986489
100225,35331,7,32,11,-3958.4265,26050.61,234165.5,0.0032067108,0.014274614,0.36903858
100225,35331,7,33,-11,-3953.273,26061.865,235592.5,0.0023561644,0.004852737,1.069491
100225,35331,7,34,11,-3957.5308,26066.367,237019.5,-0.000807399,0.005753895,2.6137297
100225,35331,7,36,11,-3961.9941,26080.84,239873.48,-0.0036958656,0.003652182,2.6137297
100225,35331,7,37,11,-3965.1182,26085.205,241300.48,-0.0015761534,0.0014145783,2.6137297
100225,35331,7,39,11,-3966.2798,26080.021,244154.5,7.626666e-06,-0.006662554,2.6137297
100225,35331,7,40,11,-3966.3403,26064.254,245581.5,-0.00024063952,-0.014159481,2.6137297
100225,35438,4,32,11,-3929.4187,26012.19,234165.5,0.0049117953,-0.006082775,15.228539
100225,35438,4,33,11,-3931.442,26001.295,235592.5,-0.00056496984,-0.0092579415,15.228539
100225,35438,4,34,11,-3936.9805,25987.82,237019.5,-0.0017423896,-0.0066033793,15.228539
100225,35438,4,35,11,-3931.7205,25989.684,238446.48,0.004898541,0.007930449,15.228539
100288,48807,3,31,-11,-14309.063,24138.697,232738.5,0.016623521,0.027844893,0.19172549
100288,48807,3,33,-11,-14262.605,24211.502,235592.5,0.017013418,0.024655968,2.295369
100288,48807,3,34,-11,-14236.173,24249.318,237019.5,0.019696817,0.028117882,2.295369
100301,63863,9,27,-11,-17666.91,24216.469,227030.48,-0.0035344851,2.4348225e-05,2.8726563
100301,63863,9,28,-11,-17669.527,24216.266,228457.48,0.00087556423,0.0016967396,2.8726563
100301,63863,9,29,11,-17670.74,24212.611,229884.48,-0.00036043447,-0.0042906553,4.7122498
100301,63863,9,32,-11,-17666.66,24199.63,234165.5,0.00017162038,-0.005121444,1.5106561
100301,63863,9,33,11,-17667.266,24195.945,235592.5,0.0032071392,0.0072923666,0.5430489
100301,63863,9,35,-11,-17664.176,24198.746,238446.48,-0.002932182,-0.0016774407,1.5191983
100301,63863,9,36,-11,-17666.137,24198.047,239873.48,-0.0012673982,0.0029320095,1.5191983
100301,63863,9,37,-11,-17678.332,24194.71,241300.48,-0.015521709,-0.009103371,1.5191983
100301,63863,9,38,-11,-17692.346,24187.16,242727.5,-0.004057349,0.0008203386,1.5191983
100400,75463,6,29,11,-11127.066,19819.229,229884.48,0.023915308,0.012371005,2.7244122
100400,75463,6,30,11,-11090.832,19838.459,231311.5,0.022519367,0.006422264,2.7244122
100400,75463,6,31,11,-11064.624,19842.186,232738.5,0.013203029,0.0034592424,2.7244122
100400,75463,6,32,11,-11037.054,19856.227,234165.5,0.024133878,0.017945986,2.7244122
100400,75463,6,33,11,-11009.698,19884.244,235592.5,0.01653636,0.021185648,2.7244122
100400,75463,6,35,11,-10963.454,19943.906,238446.48,0.015855936,0.021312336,2.7244122
100448,107975,7,24,11,-6989.0757,17086.168,222749.5,0.002724925,0.006051115,0.71355695
100448,107975,7,25,11,-6990.7983,17091.648,224176.5,-0.00062238955,0.0047314903,12.50556
100448,107975,7,26,11,-6993.071,17096.754,225603.5,-0.001565817,0.003201471,12.50556
100448,107975,7,28,11,-6999.699,17101.076,228457.48,-0.00076749787,0.0004671089,12.50556
100448,107975,7,30,11,-7006.6855,17101.363,231311.5,-0.0022956263,-0.0007181328,12.50556
100448,107975,7,33,11,-7009.027,17101.871,235592.5,-0.0014822454,0.00021279982,12.50556
100448,107975,7,35,11,-7008.0986,17113.605,238446.48,0.00053348346,0.0072720097,1.4532781
100537,84382,4,32,11,-2226.1633,13739.442,234165.5,0.00014886323,0.0010550247,2.261723
100537,84382,4,33,11,-2227.4595,13742.413,235592.5,0.0031914327,0.004006004,2.261723
100537,84382,4,34,11,-2228.1028,13747.61,237019.5,0.00096411613,0.0037255897,2.261723
100537,84382,4,35,11,-2231.8093,13754.258,238446.48,-0.0039065164,0.0036840586,0.38026014
100852,132630,3,32,11,-7974.049,26543.338,234165.5,-0.0016881404,0.00056140707,1.8478963
100852,132630,3,33,11,-7977.0205,26546.982,235592.5,-0.003115179,0.004270445,1.8478963
100852,132630,3,34,11,-7978.5,26556.527,237019.5,0.005771152,0.0146498,1.8478963
100288,42387,3,33,11,-14502.412,23925.865,235592.5,0.01700052,-0.00858069,1.3932508
100288,42387,3,34,11,-14476.68,23910.525,237019.5,0.014336553,-0.015681539,1.3932508
100288,42387,3,35,-11,-14464.993,23893.715,238446.48,0.0027426262,-0.013411607,1.236071
100448,75962,3,31,-11,-6979.2734,17079.79,232738.5,-0.01118023,-0.020418767,4.527123
100448,75962,3,32,-11,-6993.8037,17049.834,234165.5,-0.011630009,-0.014728072,0.44828972
100448,75962,3,35,-11,-7041.0454,16993.328,238446.48,-0.013619454,-0.011508836,0.22074942
100640,93099,4,33,-11,-16790.416,16814.84,235592.5,0.017088918,0.018440058,1.7786309
100640,93099,4,34,-11,-16783.008,16841.938,237019.5,0.00053472916,0.020507209,0.5335468
100640,93099,4,35,-11,-16782.93,16856.96,238446.48,0.003302118,0.00439817,0.5335468
100640,93099,4,36,11,-16771.371,16865.172,239873.48,0.0029387763,0.0049348413,3.6014569
100852,105352,4,35,-11,-7968.6836,26534.182,238446.48,-0.004277463,0.0036154883,3.111367
100852,105352,4,36,-11,-7968.2144,26535.002,239873.48,-0.003068943,-0.0014463975,0.424365
100852,105352,4,37,11,-7969.4917,26529.893,241300.48,-0.0024342807,-0.0047403714,1.991616
100852,105352,4,38,11,-7983.5635,26526.588,242727.5,-0.018746028,-0.0070338757,1.991616
100225,58125,13,21,11,-3942.2798,26015.492,218468.48,-6.251581e-05,1.1077544e-05,36.5715
100225,58125,13,23,-11,-3942.43,26015.896,221322.5,-0.0019297948,0.001225065,22.24656
100225,58125,13,24,11,-3942.3076,26016.732,222749.5,0.00015181754,-0.0008605385,36.5715
100225,58125,13,25,-11,-3942.3206,26017.912,224176.5,0.00074011885,0.0031595442,0.9638795
100225,58125,13,28,-11,-3943.1865,26034.49,228457.48,-5.231376e-06,0.0016694507,3.5528297
100225,58125,13,29,-11,-3943.4324,26038.24,229884.48,-0.0013291083,0.0039245244,3.5528297
100225,58125,13,30,11,-3948.485,26045.213,231311.5,-0.001179678,0.0024106503,1.0344949
100225,58125,13,32,-11,-3964.3115,26050.043,234165.5,-0.006777486,0.0007736833,1.911773
100225,58125,13,33,-11,-3979.1482,26052.004,235592.5,-0.011295473,-0.0004100396,1.911773
100225,58125,13,34,-11,-3991.0178,26052.156,237019.5,-0.006801082,0.00012194538,1.911773
100225,58125,13,35,-11,-4011.0469,26052.982,238446.48,-0.018363249,-0.0017045642,1.911773
100225,58125,13,36,-11,-4024.8352,26052.266,239873.48,-0.007980859,0.00089516223,1.911773
100225,58125,13,37,-11,-4034.0205,26064.127,241300.48,-0.0076280846,0.011833484,1.911773
100400,80090,6,28,-11,-11261.783,19795.307,228457.48,-0.0022214372,-0.002768581,2.090841
100400,80090,6,29,-11,-11264.178,19795.99,229884.48,0.0009889106,0.002462338,2.090841
100400,80090,6,31,-11,-11269.695,19807.21,232738.5,-0.005773574,0.0087132715,2.090841
100400,80090,6,32,-11,-11276.567,19826.717,234165.5,-0.003492376,0.018624676,2.090841
100400,80090,6,33,-11,-11283.458,19859.152,235592.5,-0.0049287383,0.021826943,2.090841
100400,80090,6,36,-11,-11302.813,19968.293,239873.48,-0.0064508533,0.029289253,2.090841
100448,84574,5,29,-11,-6991.626,17069.36,229884.48,-0.0014765847,-0.009777172,2.3864694
100448,84574,5,30,-11,-6989.098,17064.795,231311.5,0.00049259013,0.0010165506,2.1404564
100448,84574,5,33,-11,-6990.566,17092.56,235592.5,-0.001369377,0.008802664,0.20028825
100448,84574,5,35,11,-6997.5303,17107.129,238446.48,-0.0036317077,0.0017840387,0.46522728
100448,84574,5,36,-11,-6997.2544,17111.242,239873.48,0.00490164,0.009012636,2.0446665
100537,56953,5,37,-11,-2260.5247,13702.196,241300.48,-0.0012835704,0.0025103984,3.58601
100537,56953,5,38,-11,-2262.823,13706.185,242727.5,0.001965637,-0.00038164773,3.58601
100537,56953,5,39,11,-2269.2715,13707.352,244154.5,-0.00033606903,0.0045849704,1.3848814
100537,56953,5,40,11,-2268.614,13719.515,245581.5,-0.0034630555,0.007812976,1.3848814
100537,56953,5,41,11,-2268.8718,13733.82,247008.5,0.0055972445,0.01788876,1.3848814
100598,74528,5,35,-11,-14756.553,16299.879,238446.48,0.0012849343,0.0012702851,1.6490396
100598,74528,5,36,-11,-14757.43,16305.309,239873.48,-0.0021043657,0.002158533,1.6490396
100598,74528,5,37,-11,-14762.411,16309.443,241300.48,-0.0033538607,0.0051986855,1.6490396
100598,74528,5,38,-11,-14770.973,16311.976,242727.5,-0.008101931,0.0003950301,1.6490396
100598,74528,5,39,-11,-14776.764,16317.206,244154.5,-0.0003867217,0.0010795983,1.6490396
100852,96369,4,36,11,-7970.675,26558.086,239873.48,-0.003778645,-0.007956243,0.45850024
100852,96369,4,38,-11,-7971.819,26536.059,242727.5,-0.001238061,-0.008399538,1.213582
100852,96369,4,39,-11,-7972.353,26519.512,244154.5,-0.0041025667,-0.009337293,0.6499144
100852,96369,4,40,-11,-7985.5527,26505.082,245581.5,-0.015906157,-0.007927845,0.6499144
100288,25526,4,39,-11,-14416.513,23947.14,244154.5,-0.0014143018,-0.00901834,1.0590312
100288,25526,4,40,-11,-14414.314,23924.322,245581.5,0.00034884282,-0.020505441,1.0590312
100288,25526,4,41,-11,-14411.474,23890.941,247008.5,0.0025283454,-0.02766567,1.0590312
100288,25526,4,42,-11,-14411.796,23857.824,248435.5,-0.003959754,-0.018828103,1.0590312
100301,29405,3,38,-11,-17624.809,24167.842,242727.5,0.019971035,-0.017221618,0.90958774
100301,29405,3,39,-11,-17604.479,24151.27,244154.5,0.011776524,-0.012025594,0.90958774
100301,29405,3,40,-11,-17589.385,24132.49,245581.5,0.010287431,-0.012786337,0.90958774
100301,26754,5,39,11,-17652.04,24181.988,244154.5,-0.00015142522,-0.001935862,4.9046984
100301,26754,5,40,11,-17650.566,24179.818,245581.5,0.00037658258,-0.000792078,4.9046984
100301,26754,5,41,11,-17643.25,24179.754,247008.5,0.006963309,0.0020117082,4.9046984
100301,26754,5,42,-11,-17640.365,24183.26,248435.5,0.0042753224,0.003204993,1.324756
100301,26754,5,43,-11,-17634.688,24185.861,249862.48,-0.0029396624,-0.002445926,1.324756
100301,26751,3,39,-11,-17649.53,24185.05,244154.5,0.0010024793,0.0038741957,0.95393765
100301,26751,3,42,11,-17657.363,24201.387,248435.5,-0.0048891893,0.0063213794,1.3691871
100301,26751,3,43,11,-17654.9,24216.451,249862.48,0.0063401046,0.018199423,1.3691871
100301,21954,3,41,11,-17651.31,24178.459,247008.5,-0.0060583754,0.00018268806,1.062185
100301,21954,3,42,11,-17655.309,24179.611,248435.5,-0.0036461682,0.0030721924,1.062185
100301,21954,3,43,11,-17658.379,24181.29,249862.48,0.0014662263,0.0021893666,1.062185
100537,38900,4,41,-11,-2278.7908,13720.108,247008.5,-0.008363208,0.0018302327,2.251616
100537,38900,4,42,-11,-2287.021,13724.127,248435.5,-0.0007125022,-0.0011124633,2.251616
100537,38900,4,43,-11,-2288.81,13723.808,249862.48,0.001382548,-0.0018464263,2.251616
100537,38900,4,44,-11,-2288.0242,13717.17,251289.48,-0.0036222383,-0.007857212,2.251616
100448,29722,3,42,-11,-7025.928,17040.127,248435.5,-0.0016156979,-0.0048037395,1.3866272
100448,29722,3,43,-11,-7032.345,17030.758,249862.48,0.001990114,-0.0013848899,1.3866272
100448,29722,3,45,11,-7007.482,17025.871,252716.48,0.01468263,-0.006214006,2.2003703
100826,43132,3,44,11,-14986.642,25212.838,251289.48,0.017602226,0.002491997,0.07604332
100826,43132,3,45,11,-14972.155,25208.264,252716.48,0.008643642,-0.008797738,9.698258
100826,43132,3,46,-11,-14945.855,25199.656,254143.5,0.02294674,-0.008511259,0.32314977
100116,7103,4,43,-11,-7068.242,27252.846,249862.48,-0.0059738155,-0.037409868,1.0355222
100116,7103,4,44,-11,-7074.8735,27206.463,251289.48,0.0034965891,-0.023585781,1.0355222
100116,7103,4,45,-11,-7055.6187,27175.719,252716.48,0.022640439,-0.024016576,1.0355222
100116,7103,4,48,-11,-6960.0215,27077.457,256997.5,0.02089275,-0.020512559,1.0355222
100833,48201,8,43,-11,-3617.5647,23408.621,249862.48,-0.0018690341,-0.001444153,6.531224
100833,48201,8,44,-11,-3620.215,23405.18,251289.48,-0.00058486586,-0.0020368444,6.531224
100833,48201,8,45,-11,-3622.6973,23401.734,252716.48,-0.00014161108,-0.00013723731,6.531224
100833,48201,8,48,-11,-3625.3564,23392.816,256997.5,0.00011674554,-0.004328172,6.531224
100833,48201,8,49,-11,-3625.628,23382.293,258424.5,-0.0029976158,-0.0083648935,6.531224
100833,48201,8,50,-11,-3624.1624,23369.043,259851.5,0.0029732988,-0.0072476487,6.531224
100833,48201,8,51,-11,-3625.186,23362.918,261278.5,-0.0032061185,-0.002428716,6.531224
100833,48201,8,52,-11,-3629.6934,23358.732,262705.5,-0.0039747427,-0.0019621048,6.531224
100533,34,10,93,2212,-9743.122,27016.234,321212.53,0.18563561,-0.13459532,1.4452813
100533,34,10,94,2212,-9485.462,26826.777,322639.5,0.17615938,-0.13161561,1.4452813
100533,34,10,97,2212,-8731.449,26248.852,326920.5,0.17796806,-0.13700104,1.4452813
100533,34,10,99,2212,-8216.525,25856.408,329774.5,0.18239547,-0.13479123,1.4452813
100533,34,10,100,2212,-7957.5825,25654.285,331201.5,0.17981572,-0.1539826,1.4452813
100533,34,10,101,2212,-7693.684,25434.254,332628.5,0.18726489,-0.15668269,1.4452813
100533,34,10,102,2212,-7433.235,25223.93,334055.5,0.17579152,-0.14321473,1.4452813
100533,34,10,103,2212,-7185.474,25024.443,335482.5,0.17271516,-0.13749184,1.4452813
100533,34,10,104,2212,-6935.978,24830.418,336909.5,0.17317313,-0.12719814,1.4452813
100533,34,10,105,2212,-6700.265,24652.877,338336.53,0.16152203,-0.12850514,1.4452813
100155,592,6,1,-11,-17429.17,15496.572,189928.5,0.0027281642,0.0015176464,0.43729526
100155,592,6,2,11,-17425.18,15493.53,191355.5,0.0040278356,0.002662658,8.524391
100155,592,6,3,11,-17415.828,15496.528,192782.5,0.0068174,0.0015209791,8.524391
100155,592,6,4,11,-17405.244,15498.313,194209.48,0.007907479,0.0007306596,8.524391
100155,592,6,5,11,-17393.662,15498.133,195636.48,0.010434108,-0.0011807471,8.524391
100155,592,6,6,11,-17378.592,15494.037,197063.48,0.011684657,0.00055623805,8.524391
100155,1338,3,2,11,-17430.645,15496.349,191355.5,0.0059214933,-0.003854986,200.0
100155,1338,3,5,11,-17420.598,15489.833,195636.48,-0.0026207143,0.0017240539,1.6866153
100155,1338,3,7,11,-17440.24,15494.639,198490.5,-0.0105728,0.0027295714,0.61114323
100288,2539,3,2,-11,-14453.686,23963.361,191355.5,0.00086592196,0.0037993095,0.9266904
100288,2539,3,3,11,-14455.554,23960.217,192782.5,-0.0053376663,-0.005628818,16.4877
100288,2539,3,4,-11,-14454.29,23954.572,194209.48,0.009747378,-0.008034636,0.46047246
100288,2548,3,2,11,-14434.593,23969.354,191355.5,0.017847596,0.008339617,0.9933031
100288,2548,3,3,11,-14414.078,23983.97,192782.5,0.012293356,0.014294537,0.9933031
100288,2548,3,4,11,-14394.8955,24004.227,194209.48,0.016246565,0.018200673,0.9933031
100325,2816,3,2,11,-10814.006,24754.979,191355.5,-0.0046186396,-0.0045569134,1.001666
100325,2816,3,3,11,-10822.131,24740.605,192782.5,-0.0047270604,-0.012553594,1.001666
100325,2816,3,6,11,-10836.025,24682.627,197063.48,-0.0042454046,-0.011924141,0.5758893
100160,4957,4,4,11,-4117.7793,14863.44,194209.48,0.0071279746,-0.0062716315,13.778187
100160,4957,4,5,11,-4105.0977,14862.547,195636.48,0.010051193,-0.0034011833,1.6986411
100160,4957,4,6,11,-4087.7153,14863.336,197063.48,0.015590929,0.002552333,1.6986411
100160,4957,4,7,11,-4067.6985,14868.27,198490.5,0.013569223,0.0015685351,0.5360421
100291,9126,3,4,-11,-11365.459,16237.696,194209.48,-0.007010109,0.0027358527,1.7141137
100291,9126,3,5,-11,-11373.6,16246.346,195636.48,-0.0065145614,0.0028681974,1.7141137
100291,9126,3,6,-11,-11383.86,16244.111,197063.48,-0.008686119,-0.0027682872,1.7141137
100537,16293,6,4,11,-2230.7725,13764.451,194209.48,-0.008328524,0.0023989782,2.3153565
100537,16293,6,5,11,-2241.2239,13763.933,195636.48,-0.014652531,0.0004408609,1.0821332
100537,16293,6,6,11,-2263.812,13754.175,197063.48,-0.017436279,-0.011397617,1.0821332
100537,16293,6,7,11,-2296.8057,13734.501,198490.5,-0.022645464,-0.013974039,1.0821332
100537,16293,6,8,11,-2322.5505,13720.499,199917.5,-0.00892215,-0.0026786816,1.0821332
100537,16293,6,9,11,-2339.3867,13721.397,201344.5,-0.015199067,0.008696462,1.0821332
100162,7831,3,5,11,-15037.413,27011.898,195636.48,-0.0012796854,0.004943832,0.13308662
100162,7831,3,8,11,-15040.883,27021.707,199917.5,0.00013986077,-0.0034201057,1.1247019
100162,7831,3,10,-11,-15028.924,27021.191,202771.5,0.007961804,0.0018599071,0.5344417
100400,19144,5,5,11,-11208.614,19788.535,195636.48,-0.0011203742,-0.00038312233,2.191447
100400,19144,5,6,11,-11203.749,19778.773,197063.48,0.005357424,-0.009779409,0.6274334
100400,19144,5,7,11,-11203.421,19784.785,198490.5,0.003883606,-0.00013436873,2.191447
100400,19144,5,8,11,-11205.841,19782.213,199917.5,-0.006949157,-0.005083666,2.191447
100400,19144,5,9,-11,-11211.35,19778.346,201344.5,-0.008003514,-0.00375145,3.5241814
100857,42018,3,5,-11,-15276.418,20449.412,195636.48,-0.0016252253,0.014053732,1.1458366
100857,42018,3,6,-11,-15279.073,20474.986,197063.48,0.0015842003,0.01924364,1.1458366
100857,42018,3,7,-11,-15261.988,20503.61,198490.5,0.016275192,0.020944022,1.1458366
100089,5979,4,6,11,-7367.631,22770.742,197063.48,-0.00066146837,0.004045976,7.551441
100089,5979,4,7,11,-7366.741,22775.744,198490.5,-0.0017055371,0.0026663523,7.551441
100089,5979,4,8,-11,-7363.107,22777.852,199917.5,0.003613508,0.00058259064,3.0806715
100089,5979,4,11,-11,-7349.3965,22761.467,204198.5,0.0017645088,-0.009227,1.0857483
100155,9987,8,6,-11,-17432.822,15498.86,197063.48,0.00404371,-0.006126787,0.25552255
100155,9987,8,7,-11,-17421.379,15493.85,198490.5,0.016820991,-0.0013309484,0.93951994
100155,9987,8,8,-11,-17393.61,15488.823,199917.5,0.020191148,0.0012901073,0.93951994
100155,9987,8,9,-11,-17366.521,15493.061,201344.5,0.010149832,0.0057661156,0.93951994
100155,9987,8,10,-11,-17348.86,15507.426,202771.5,0.012857243,0.011886734,0.93951994
100155,9987,8,11,-11,-17316.66,15516.252,204198.5,0.030403001,0.0059139375,0.93951994
100155,9987,8,12,-11,-17276.553,15533.902,205625.48,0.03503964,0.0134193655,0.93951994
100155,9987,8,13,-11,-17227.31,15547.173,207052.48,0.035018366,0.007151338,0.93951994
100225,14819,5,6,11,-3940.495,26006.846,197063.48,0.012954236,-0.0102699585,0.4077346
100225,14819,5,8,11,-3904.8062,25987.25,199917.5,0.014061298,-0.0054529337,2.5393927
100225,14819,5,9,11,-3886.1348,25974.592,201344.5,0.0074691945,-0.01573792,2.5393927
100225,14819,5,10,11,-3872.9065,25952.643,202771.5,0.012037366,-0.011660583,2.5393927
100225,14819,5,11,11,-3857.9507,25935.234,204198.5,0.012728468,-0.015828082,2.5393927
100162,2798,6,3,-11,-15052.541,27000.604,192782.5,-0.0037829706,-0.0025630717,0.50310516
100162,2798,6,4,-11,-15054.321,27003.754,194209.48,-0.00039482766,0.008445075,3.8985827
100162,2798,6,5,11,-15056.769,27007.518,195636.48,-0.0004066214,0.003045795,8.149445
100162,2798,6,7,-11,-15051.842,26991.59,198490.5,0.0046938756,-0.010919554,0.7815697
100162,2798,6,8,-11,-15053.717,26987.021,199917.5,-0.0015388284,-0.0009992729,1.6528494
100162,2798,6,11,11,-15052.222,26999.55,204198.5,0.0038024823,0.009025323,1.0264693
100291,27265,4,7,11,-11361.181,16250.338,198490.5,-0.0072175325,0.0012565742,5.5881615
100291,27265,4,9,11,-11386.041,16265.033,201344.5,-0.0063471356,0.011232826,5.5881615
100291,27265,4,10,11,-11401.378,16282.9795,202771.5,-0.011932134,0.013075648,5.5881615
100291,27265,4,11,11,-11416.871,16298.803,204198.5,-0.0067975884,0.009372021,5.5881615
100301,27957,5,7,-11,-17661.29,24247.232,198490.5,-0.0014083061,0.00037572827,1.3729813
100301,27957,5,10,-11,-17650.855,24231.242,202771.5,0.0042556315,-0.0070446096,1.1142585
100301,27957,5,11,-11,-17652.662,24212.686,204198.5,0.00018704089,-0.017433172,1.1142585
100301,27957,5,13,-11,-17640.773,24176.947,207052.48,0.010620984,-0.0107622035,1.1142585
100301,27957,5,14,-11,-17618.428,24162.719,208479.5,0.018709242,-0.011172258,1.1142585
100537,50183,5,7,11,-2228.0632,13763.812,198490.5,0.006305047,-0.0010521605,1.6743817
100537,50183,5,8,11,-2225.991,13759.097,199917.5,0.0051271105,-0.0046250783,46.63951
100537,50183,5,9,11,-2215.1978,13749.903,201344.5,0.008790002,-0.008181037,46.63951
100537,50183,5,10,11,-2197.023,13731.062,202771.5,0.015218828,-0.019778213,46.63951
100537,50183,5,11,11,-2165.8875,13703.187,204198.5,0.024026437,-0.020477831,46.63951
100116,13226,3,8,-11,-7185.094,27432.59,199917.5,-0.0050729895,0.0048795287,35.274822
100116,13226,3,10,11,-7184.6167,27438.775,202771.5,0.0062084994,-0.0023857874,0.30228785
100116,13226,3,11,-11,-7179.0103,27443.64,204198.5,0.0019212764,0.006015956,1.4912354
100150,16907,4,8,-11,-8787.595,22683.666,199917.5,-0.0056771645,0.007252102,0.6885525
100150,16907,4,9,11,-8807.803,22696.066,201344.5,-0.017698409,0.0045305053,1.2960713
100150,16907,4,10,11,-8827.1,22692.932,202771.5,-0.0077474434,-0.012626281,1.2960713
100150,16907,4,11,11,-8839.094,22659.156,204198.5,-0.010226781,-0.028022021,1.2960713
100150,16909,4,8,-11,-8794.955,22674.959,199917.5,-0.0017655134,-0.004298508,11.764626
100150,16909,4,9,-11,-8801.393,22668.516,201344.5,-0.009003401,-0.013357984,11.764626
100150,16909,4,10,-11,-8818.019,22653.594,202771.5,-0.017950656,-0.013644227,11.764626
100150,16909,4,11,-11,-8848.881,22637.04,204198.5,-0.024641024,-0.012835303,11.764626
100225,25760,4,8,-11,-3941.473,26013.1,199917.5,-0.003286602,0.00693104,0.33046597
100225,25760,4,9,-11,-3942.9668,26017.64,201344.5,-0.0018810029,0.004090097,0.781344
100225,25760,4,10,-11,-3954.3562,26014.877,202771.5,-0.007826924,-0.008091294,0.781344
100225,25760,4,11,-11,-3967.5208,25985.814,204198.5,-0.008713733,-0.029611241,0.781344
100400,46069,3,8,11,-11225.199,19774.498,199917.5,-0.0101439115,0.003973414,0.2268855
100400,46069,3,9,-11,-11240.712,19764.654,201344.5,-0.01161432,-0.010735747,0.69308037
100400,46069,3,10,-11,-11260.83,19747.611,202771.5,-0.020772688,-0.008059293,0.69308037
100400,46091,3,8,11,-11219.574,19765.582,199917.5,-0.006532833,-0.018389547,1.1966379
100400,46091,3,9,11,-11229.1,19748.66,201344.5,-0.008609002,-0.015741281,1.1966379
100400,46091,3,11,-11,-11236.437,19699.988,204198.5,6.1833736e-05,-0.01891287,0.18216243
100537,62527,5,8,-11,-2236.2322,13755.611,199917.5,-0.0023543588,-0.00021765188,46.29032
100537,62527,5,9,-11,-2239.7732,13753.787,201344.5,-0.0033075158,0.0010837886,46.29032
100537,62527,5,10,-11,-2249.459,13757.906,202771.5,-0.008572923,-0.0006402424,46.29032
100537,62527,5,11,-11,-2267.1655,13757.905,204198.5,-0.016912488,0.00030598967,46.29032
100537,62527,5,12,-11,-2285.4177,13755.78,205625.48,-0.013872009,-0.0059604077,46.29032
100537,62622,4,8,-11,-2231.9011,13761.314,199917.5,0.0072342884,-0.0023538098,0.8065658
100537,62622,4,9,-11,-2229.0078,13744.633,201344.5,-0.0051366654,-0.014201343,0.8065658
100537,62622,4,10,-11,-2236.5469,13726.193,202771.5,-0.0068528363,-0.005157868,0.8065658
100537,62622,4,11,-11,-2257.7527,13714.298,204198.5,-0.019075345,-0.012074597,0.8065658
100640,75068,6,8,11,-16762.398,16891.78,199917.5,0.011025176,0.006438606,2.5261323
100640,75068,6,9,-11,-16752.828,16890.785,201344.5,0.0074687973,-0.0012850743,22.061787
100640,75068,6,10,-11,-16742.617,16888.49,202771.5,0.0052153007,-0.003648829,22.061787
100640,75068,6,11,-11,-16735.932,16883.232,204198.5,0.003651407,-0.0061100824,22.061787
100640,75068,6,12,-11,-16722.191,16873.031,205625.48,0.0077211945,-0.0047065453,22.061787
100640,75068,6,13,-11,-16705.398,16868.227,207052.48,0.010586187,-0.0030671568,22.061787
100803,94960,3,8,-11,-16756.781,28527.652,199917.5,-0.006354451,-0.015603018,0.18138374
100803,94960,3,9,-11,-16754.27,28511.385,201344.5,0.0021257407,-0.010499103,3.7612832
100803,94960,3,10,-11,-16753.451,28513.785,202771.5,-0.0012639621,0.009795244,0.5123536
